,title,text
487,"It ceased to hurt me, though so slow","584

It ceased to hurt me, though so slow
I could not feel the Anguish go—
But only knew by looking back—
That something—had benumbed the Track—

Nor when it altered, I could say,
For I had worn it, every day,
As constant as the Childish frock—
I hung upon the Peg, at night.

But not the Grief—that nestled close
As needles—ladies softly press
To Cushions Cheeks—
To keep their place—

Nor what consoled it, I could trace—
Except, whereas 'twas Wilderness—
It's better—almost Peace—"
488,It did not surprise me,"39

It did not surprise me—
So I said—or thought—
She will stir her pinions
And the nest forgot,

Traverse broader forests—
Build in gayer boughs,
Breathe in Ear more modern
God's old fashioned vows—

This was but a Birdling—
What and if it be
One within my bosom
Had departed me?

This was but a story—
What and if indeed
There were just such coffin
In the heart instead?"
489,It don't sound so terrible—quite—as it did,"426

It don't sound so terrible—quite—as it did—
I run it over—""Dead"", Brain, ""Dead.""
Put it in Latin—left of my school—
Seems it don't shriek so—under rule.

Turn it, a little—full in the face
A Trouble looks bitterest—
Shift it—just—
Say ""When Tomorrow comes this way—
I shall have waded down one Day.""

I suppose it will interrupt me some
Till I get accustomed—but then the Tomb
Like other new Things—shows largest—then—
And smaller, by Habit—

It's shrewder then
Put the Thought in advance—a Year—
How like ""a fit""—then—
Murder—wear!"
490,It Dropped So Low -- In My Regard --,"It dropped so low -- in my Regard --
I heard it hit the Ground --
And go to pieces on the Stones
At bottom of my Mind --

Yet blamed the Fate that flung it -- less
Than I denounced Myself,
For entertaining Plated Wares
Upon My Silver Shelf --"
491,It feels a shame to be Alive,"444

It feels a shame to be Alive—
When Men so brave—are dead—
One envies the Distinguished Dust—
Permitted—such a Head—

The Stone—that tells defending Whom
This Spartan put away
What little of Him we—possessed
In Pawn for Liberty—

The price is great—Sublimely paid—
Do we deserve—a Thing—
That lives—like Dollars—must be piled
Before we may obtain?

Are we that wait—sufficient worth—
That such Enormous Pearl
As life—dissolved be—for Us—
In Battle's—horrid Bowl?

It may be—a Renown to live—
I think the Man who die—
Those unsustained—Saviors—
Present Divinity—"
492,It is a lonesome Glee,"774

It is a lonesome Glee—
Yet sanctifies the Mind—
With fair association—
Afar upon the Wind

A Bird to overhear
Delight without a Cause—
Arrestless as invisible—
A matter of the Skies."
493,"It is an honorable thought,","It is an honorable thought,
  And makes one lift one's hat,
As one encountered gentlefolk
  Upon a daily street,

That we've immortal place,
  Though pyramids decay,
And kingdoms, like the orchard,
  Flit russetly away."
494,It is easy to work when the soul is at play,"244

It is easy to work when the soul is at play—
But when the soul is in pain—
The hearing him put his playthings up
Makes work difficult—then—

It is simple, to ache in the Bone, or the Rind—
But Gimlets—among the nerve—
Mangle daintier—terribler—
Like a Panter in the Glove—"
495,"It knew no lapse, nor Diminuation","560

It knew no lapse, nor Diminuation—
But large—serene—
Burned on—until through Dissolution—
It failed from Men—

I could not deem these Planetary forces
Annulled—
But suffered an Exchange of Territory—
Or World—"
496,It knew no Medicine,"559

It knew no Medicine—
It was not Sickness—then—
Nor any need of Surgery—
And therefore—'twas not Pain—

It moved away the Cheeks—
A Dimple at a time—
And left the Profile—plainer—
And in the place of Bloom

It left the little Tint
That never had a Name—
You've seen it on a Cast's face—
Was Paradise—to blame—

If momently ajar—
Temerity—drew near—
And sickened—ever afterward
For Somewhat that it saw?"
497,It makes no difference abroad,"620

It makes no difference abroad—
The Seasons—fit—the same—
The Mornings blossom into Noons—
And split their Pods of Flame—

Wild flowers—kindle in the Woods—
The Brooks slam—all the Day—
No Black bird bates his Banjo—
For passing Calvary—

Auto da Fe—and Judgment—
Are nothing to the Bee—
His separation from His Rose—
To Him—sums Misery—"
498,It might be lonelier,"405

It might be lonelier
Without the Loneliness—
I'm so accustomed to my Fate—
Perhaps the Other—Peace—

Would interrupt the Dark—
And crowd the little Room—
Too scant—by Cubits—to contain
The Sacrament—of Him—

I am not used to Hope—
It might intrude upon—
Its sweet parade—blaspheme the place—
Ordained to Suffering—

It might be easier
To fail—with Land in Sight—
Than gain—My Blue Peninsula—
To perish—of Delight—"
499,It sifts from Leaden Sieves,"311
It sifts from Leaden Sieves—
It powders all the Wood.
It fills with Alabaster Wool
The Wrinkles of the Road—

It makes an Even Face
Of Mountain, and of Plain—
Unbroken Forehead from the East
Unto the East again—

It reaches to the Fence—
It wraps it Rail by Rail
Till it is lost in Fleeces—
It deals Celestial Vail

To Stump, and Stack—and Stem—
A Summer's empty Room—
Acres of Joints, where Harvests were,
Recordless, but for them--

It Ruffles Wrists of Posts
As Ankles of a Queen—
Then stills its Artisans—like Ghosts—
Denying they have been—"
500,It struck me—every Day,"It struck me—every Day—
The Lightning was as new
As if the Cloud that instant slit
And let the Fire through—

It burned Me—in the Night—
It Blistered to My Dream—
It sickened fresh upon my sight—
With every Morn that came—

I though that Storm—was brief—
The Maddest—quickest by—
But Nature lost the Date of This—
And left it in the Sky—"
501,It tossed—and tossed,"723

It tossed—and tossed—
A little Brig I knew—o'ertook by Blast—
It spun—and spun—
And groped delirious, for Morn—

It slipped—and slipped—
As One that drunken—stept—
Its white foot tripped—
Then dropped from sight—

Ah, Brig—Good Night
To Crew and You—
The Ocean's Heart too smooth—too Blue—
To break for You—"
502,It troubled me as once I was,"600

It troubled me as once I was—
For I was once a Child—
Concluding how an Atom—fell—
And yet the Heavens—held—

The Heavens weighed the most—by far—
Yet Blue—and solid—stood—
Without a Bolt—that I could prove—
Would Giants—understand?

Life set me larger—problems—
Some I shall keep—to solve
Till Algebra is easier—
Or simpler proved—above—

Then—too—be comprehended—
What sorer—puzzled me—
Why Heaven did not break away—
And tumble—Blue—on me—"
503,"It was a Grave, yet bore no Stone","876

It was a Grave, yet bore no Stone
Enclosed 'twas not of Rail
A Consciousness its Acre, and
It held a Human Soul.

Entombed by whom, for what offence
If Home or Foreign born—
Had I the curiosity
'Twere not appeased of men

Till Resurrection, I must guess
Denied the small desire
A Rose upon its Ridge to sow
Or take away a Briar."
504,It was given to me by the Gods,"454

It was given to me by the Gods—
When I was a little Girl—
They given us Presents most—you know—
When we are new—and small.
I kept it in my Hand—
I never put it down—
I did not dare to eat—or sleep—
For fear it would be gone—
I heard such words as ""Rich""—
When hurrying to school—
From lips at Corners of the Streets—
And wrestled with a smile.
Rich! 'Twas Myself—was rich—
To take the name of Gold—
And Gold to own—in solid Bars—
The Difference—made me bold—"
505,"It was not death, for I stood up","It was not death, for I stood up,
And all the dead lie down.
It was not night, for all the bells
Put out their tongues for noon.
It was not frost, for on my flesh
I felt siroccos crawl,
Nor fire, for just my marble feet
Could keep a chancel cool.
And yet it tasted like them all,
The figures I have seen
Set orderly for burial
Reminded me of mine,

As if my life were shaven
And fitted to a frame
And could not breathe without a key,
And 'twas like midnight, some,

When everything that ticked has stopped
And space stares all around,
Or grisly frosts, first autumn morns,
Repeal the beating ground;

But most like chaos, stopless, cool,
Without a chance, or spar,
Or even a report of land
To justify despair."
506,It was too late for Man,"623

It was too late for Man—
But early, yet, for God—
Creation—impotent to help—
But Prayer—remained—Our Side—

How excellent the Heaven—
When Earth—cannot be had—
How hospitable—then—the face
Of our Old Neighbor—God—"
